,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Building140.47111183278224_percentage,Building_percentage
18923,Dandenong,1462 Heatherton Rd,3,h,880000.0,S,Barry,22-07-2017,24.7,3175.0,3.0,2.0,10.0,734.0,294.1677491733585,,Greater Dandenong,-37.96969,145.21043,South-Eastern Metropolitan,10894.0,,
18924,Dandenong North,7 Belmont Av,3,h,560000.0,S,Barry,22-07-2017,24.7,3175.0,3.0,1.0,2.0,630.0,252.48730514879549,,Greater Dandenong,-37.96543,145.20339,South-Eastern Metropolitan,8322.0,,
18925,Dandenong North,7 Buchan St,5,h,895000.0,S,Barry,22-07-2017,24.7,3175.0,5.0,2.0,4.0,779.0,186.0,1970.0,Greater Dandenong,-37.94465,145.21236,South-Eastern Metropolitan,8322.0,0.23876765083440307,0.23876765083440307
18926,Deepdene,4/193 Whitehorse Rd,2,h,710000.0,S,Nelson,22-07-2017,7.9,3103.0,2.0,1.0,2.0,1533.0,614.385775862069,,Boroondara,-37.81143,145.07108,Southern Metropolitan,892.0,,
18927,Deer Park,15 Abercairn Ct,3,h,572000.0,S,hockingstuart,22-07-2017,14.8,3023.0,3.0,3.0,6.0,585.0,234.45249763816724,,Brimbank,-37.75907,144.75924,Western Metropolitan,6388.0,,
18928,Deer Park,38 Salmond St,4,h,880000.0,SN,Barry,22-07-2017,14.8,3023.0,4.0,2.0,4.0,611.0,161.0,1960.0,Brimbank,-37.76127,144.76759,Western Metropolitan,6388.0,0.2635024549918167,0.2635024549918167
18929,Delahey,11 Barley Ct,4,h,505000.0,S,YPA,22-07-2017,18.0,3037.0,4.0,2.0,2.0,344.0,105.9,1995.0,Brimbank,-37.719,144.76699,Western Metropolitan,2898.0,0.30784883720930234,0.30784883720930234
18930,Delahey,29 Kingsley Pl,3,h,550000.0,PI,Sweeney,22-07-2017,18.0,3037.0,3.0,2.0,2.0,668.0,267.71669815777045,,Brimbank,-37.72589,144.77991,Western Metropolitan,2898.0,,
18931,Doncaster,5 Alma Ct,5,h,1530000.0,S,Barry,22-07-2017,12.4,3108.0,5.0,3.0,2.0,851.0,215.0,1975.0,Manningham,-37.78109,145.13745,Eastern Metropolitan,9028.0,0.2526439482961222,0.2526439482961222
18932,Doncaster,2/763 Doncaster Rd,3,t,900000.0,VB,RT,22-07-2017,12.4,3108.0,,,,,194.0,,,,,Eastern Metropolitan,9028.0,,
18933,Doncaster East,18B Churchill St,3,t,816000.0,S,Barry,22-07-2017,14.3,3109.0,3.0,1.0,2.0,0.0,121.0,2010.0,Manningham,-37.78738,145.16033,Eastern Metropolitan,10999.0,inf,inf
18934,Doncaster East,45 Elizabeth St,4,h,1385000.0,S,Jellis,22-07-2017,14.3,3109.0,4.0,3.0,2.0,417.0,203.0,1980.0,Manningham,-37.79223,145.14606,Eastern Metropolitan,10999.0,0.486810551558753,0.486810551558753
18935,Doncaster East,30A Renshaw St,4,t,1380000.0,VB,Noel,22-07-2017,14.3,3109.0,,,,,255.2455863249882,,,,,Eastern Metropolitan,10999.0,,
18936,Doncaster East,2/14 Talford St,3,u,880000.0,SN,Parkes,22-07-2017,14.3,3109.0,3.0,2.0,2.0,291.0,116.62508856872934,,Manningham,-37.79095,145.16461,Eastern Metropolitan,10999.0,,
18937,Donvale,49 Lisbeth Av,3,h,880000.0,SA,Fletchers,22-07-2017,16.1,3111.0,3.0,1.0,1.0,725.0,290.5607876712329,,Manningham,-37.80241,145.19674,Eastern Metropolitan,4790.0,,
18938,Donvale,66 Lisbeth Av,3,h,900000.0,PI,Philip,22-07-2017,16.1,3111.0,3.0,1.0,2.0,726.0,290.9615611714691,,Manningham,-37.80279,145.19974,Eastern Metropolitan,4790.0,,
18939,Doreen,58 Cathedral Ri,4,h,547000.0,S,Morrison,22-07-2017,25.9,3754.0,,,,,164.71790859707133,,,,,Northern Victoria,7254.0,,
18940,Doveton,33 Kanooka Gr,2,h,472500.0,S,C21,22-07-2017,28.8,3177.0,2.0,1.0,2.0,590.0,74.0,1960.0,Casey,-37.99715,145.23526,South-Eastern Metropolitan,3533.0,0.12542372881355932,0.12542372881355932
18941,East Melbourne,29/22 Agnes St,2,u,880000.0,SP,Caine,22-07-2017,1.3,3002.0,2.0,1.0,1.0,2319.0,75.0,1970.0,Melbourne,-37.81773,144.98009,Northern Metropolitan,3040.0,0.03234152652005175,0.03234152652005175
18942,East Melbourne,205/30 St Andrews Pl,1,u,895000.0,S,Kay,22-07-2017,1.3,3002.0,1.0,1.0,1.0,0.0,60.0,1990.0,Melbourne,-37.81177,144.97617,Northern Metropolitan,3040.0,inf,inf
18943,Edithvale,9a Ivan Av,2,u,724000.0,S,O'Brien,22-07-2017,27.0,3196.0,2.0,1.0,2.0,224.0,104.0,2000.0,Kingston,-38.0371,145.11717,South-Eastern Metropolitan,2546.0,0.4642857142857143,0.4642857142857143
18944,Elsternwick,16 Allison Rd,3,h,1975000.0,S,Biggin,22-07-2017,7.2,3185.0,3.0,2.0,2.0,458.0,165.0,1900.0,Glen Eira,-37.88148,145.00539,Southern Metropolitan,4898.0,0.36026200873362446,0.36026200873362446
18945,Elsternwick,4/49 Seymour Rd,3,t,1200000.0,S,Biggin,22-07-2017,7.2,3185.0,3.0,1.0,2.0,1405.0,117.0,1965.0,Glen Eira,-37.88065,145.01112,Southern Metropolitan,4898.0,0.08327402135231317,0.08327402135231317
18946,Eltham,1/1326 Main Rd,3,t,751000.0,SP,Nelson,22-07-2017,18.0,3095.0,3.0,2.0,2.0,247.0,98.99105455833727,2009.0,Nillumbik,-37.70318,145.16467,Eastern Metropolitan,6990.0,,
18947,Elwood,11 Byron St,2,h,880000.0,SN,Morleys,22-07-2017,7.2,3184.0,2.0,1.0,0.0,223.0,89.37249055266888,,Port Phillip,-37.87699,144.99097,Southern Metropolitan,8989.0,,
18948,Elwood,1/3 Greig Ct,2,u,635000.0,S,McGrath,22-07-2017,7.2,3184.0,2.0,1.0,1.0,371.0,148.686968587624,,Port Phillip,-37.87872,144.98894,Southern Metropolitan,8989.0,,
18949,Elwood,7/59 Ormond Rd,2,u,630000.0,S,McGrath,22-07-2017,7.2,3184.0,2.0,1.0,1.0,637.0,73.0,1970.0,Port Phillip,-37.88374,144.98518,Southern Metropolitan,8989.0,0.11459968602825746,0.11459968602825746
18950,Elwood,4/6 Pine Av,2,u,730000.0,S,Biggin,22-07-2017,7.2,3184.0,2.0,2.0,1.0,0.0,0.0,2013.0,Port Phillip,-37.88678,144.98855,Southern Metropolitan,8989.0,,
18951,Epping,13 Anglers Dr,4,h,600000.0,S,Stockdale,22-07-2017,19.6,3076.0,4.0,2.0,2.0,500.0,200.38675011809164,,Whittlesea,-37.62756,145.03364,Northern Metropolitan,10926.0,,
18952,Epping,111 Duffy St,3,h,410000.0,SP,hockingstuart,22-07-2017,19.6,3076.0,3.0,1.0,1.0,216.0,86.56707605101559,,Whittlesea,-37.64151,145.02265,Northern Metropolitan,10926.0,,
18953,Epping,54 McDonalds Rd,3,h,880000.0,SN,Barry,22-07-2017,19.6,3076.0,3.0,2.0,2.0,588.0,235.65481813887578,1985.0,Whittlesea,-37.6455,145.0389,Northern Metropolitan,10926.0,,
18954,Epping,26 Paul Cr,4,h,880000.0,PI,Harcourts,22-07-2017,19.6,3076.0,4.0,3.0,2.0,766.0,306.9925011809164,,Whittlesea,-37.63521,145.0302,Northern Metropolitan,10926.0,,
18955,Epping,6 Shields St,3,h,545000.0,S,hockingstuart,22-07-2017,19.6,3076.0,3.0,1.0,2.0,400.0,160.30940009447332,,Whittlesea,-37.62894,145.00977,Northern Metropolitan,10926.0,,
18956,Essendon,15 Robb St,3,h,1620000.0,S,Nelson,22-07-2017,7.5,3040.0,3.0,1.0,1.0,393.0,157.50398559282004,,Moonee Valley,-37.75769,144.91051,Western Metropolitan,9264.0,,
18957,Essendon,6/10 Violet St,1,u,326000.0,S,Nelson,22-07-2017,7.5,3040.0,1.0,1.0,1.0,0.0,0.0,,Moonee Valley,-37.75547,144.91327,Western Metropolitan,9264.0,,
18958,Essendon North,18 Royal Av,3,h,1535000.0,S,Jellis,22-07-2017,8.2,3041.0,3.0,1.0,2.0,811.0,152.0,1925.0,Moonee Valley,-37.7384,144.90485,Western Metropolitan,1308.0,0.187422934648582,0.187422934648582
18959,Fawkner,115 Lorne St,2,h,830000.0,PI,Stockdale,22-07-2017,13.1,3060.0,2.0,1.0,1.0,779.0,102.0,1950.0,Moreland,-37.71532,144.96508,Northern Metropolitan,5070.0,0.13093709884467267,0.13093709884467267
18960,Ferntree Gully,7 Austin St,3,h,740000.0,SP,Stockdale,22-07-2017,24.8,3156.0,3.0,1.0,2.0,968.0,118.0,1955.0,Knox,-37.88523,145.28553,Eastern Metropolitan,10788.0,0.12190082644628099,0.12190082644628099
18961,Fitzroy,201 Gore St,6,h,2590000.0,S,Nelson,22-07-2017,2.1,3065.0,,,,,85.0,,,,,Northern Metropolitan,5825.0,,
18962,Fitzroy North,2 Eastham St,3,h,880000.0,PI,Fletchers,22-07-2017,3.6,3068.0,3.0,1.0,1.0,206.0,118.0,1900.0,Yarra,-37.78298,144.98623,Northern Metropolitan,6244.0,0.5728155339805825,0.5728155339805825
18963,Flemington,15/60 Farnham St,2,u,505000.0,SP,Nelson,22-07-2017,3.4,3031.0,2.0,1.0,1.0,0.0,0.0,,Moonee Valley,-37.78257,144.93106,Northern Metropolitan,3593.0,,
18964,Footscray,107/250 Barkly St,2,u,430000.0,PI,McGrath,22-07-2017,5.1,3011.0,2.0,1.0,1.0,1909.0,110.0,2007.0,Maribyrnong,-37.79919,144.89607,Western Metropolitan,7570.0,0.057621791513881616,0.057621791513881616
18965,Footscray,16 Creswick St,3,h,900000.0,PI,Sweeney,22-07-2017,5.1,3011.0,3.0,1.0,3.0,312.0,106.0,1880.0,Maribyrnong,-37.79334,144.89128,Western Metropolitan,7570.0,0.33974358974358976,0.33974358974358976
18966,Footscray,15 Greer St,4,h,1000000.0,SA,Nelson,22-07-2017,5.1,3011.0,4.0,2.0,1.0,180.0,206.0,1994.0,Maribyrnong,-37.79686,144.908,Western Metropolitan,7570.0,1.1444444444444444,1.1444444444444444
18967,Footscray,12 Jerrold St,4,h,891000.0,S,Sweeney,22-07-2017,5.1,3011.0,4.0,1.0,3.0,446.0,101.7,1920.0,Maribyrnong,-37.79221,144.89076,Western Metropolitan,7570.0,0.22802690582959642,0.22802690582959642
18968,Forest Hill,2/66 Mahoneys Rd,3,h,742000.0,S,hockingstuart,22-07-2017,15.4,3131.0,3.0,1.0,1.0,404.0,161.91249409541805,,Whitehorse,-37.83792,145.16573,Eastern Metropolitan,4385.0,,
18969,Forest Hill,19 Victor Cr,3,h,1011000.0,S,McGrath,22-07-2017,15.4,3131.0,3.0,1.0,1.0,590.0,114.0,1960.0,Whitehorse,-37.84308,145.168,Eastern Metropolitan,4385.0,0.19322033898305085,0.19322033898305085
18970,Frankston,63 Dalpura Cct,3,h,880000.0,PI,Barry,22-07-2017,38.0,3199.0,3.0,1.0,7.0,1206.0,483.33284128483706,,Frankston,-38.13629,145.16902,South-Eastern Metropolitan,17055.0,,
18971,Frankston,10 Yuluma Ct,4,h,600500.0,S,Eview,22-07-2017,38.0,3199.0,4.0,2.0,2.0,580.0,232.4486301369863,,Frankston,-38.13805,145.16668,South-Eastern Metropolitan,17055.0,,
18972,Frankston North,54 Moreton St,3,h,880000.0,PI,Barry,22-07-2017,36.9,3200.0,3.0,1.0,5.0,596.0,102.0,1960.0,Frankston,-38.11835,145.15754,Eastern Victoria,2500.0,0.17114093959731544,0.17114093959731544
18973,Frankston South,18 Blaxland Av,3,h,665000.0,S,hockingstuart,22-07-2017,38.0,3199.0,3.0,1.0,1.0,642.0,257.2965871516297,,Frankston,-38.16762,145.13545,South-Eastern Metropolitan,7566.0,,
18974,Frankston South,8 Jinchilla Av,5,h,880000.0,SN,Barry,22-07-2017,38.0,3199.0,5.0,2.0,2.0,654.0,262.1058691544639,,Frankston,-38.18418,145.13918,South-Eastern Metropolitan,7566.0,,
18975,Gladstone Park,124 Carrick Dr,3,h,645000.0,S,Barry,22-07-2017,12.9,3043.0,3.0,1.0,1.0,556.0,222.83006613131792,,Hume,-37.69584,144.89379,Western Metropolitan,3285.0,,
18976,Gladstone Park,11 Leura Ct,3,h,627000.0,SP,Barry,22-07-2017,12.9,3043.0,3.0,1.0,2.0,573.0,229.64321563533304,,Hume,-37.69148,144.89873,Western Metropolitan,3285.0,,
18977,Glen Iris,2/10 Osborne Av,2,u,580000.0,VB,hockingstuart,22-07-2017,7.3,3146.0,2.0,1.0,1.0,200.0,62.0,1970.0,Stonnington,-37.85743,145.0468,Southern Metropolitan,10412.0,0.31,0.31
18978,Glen Iris,8/12 Osborne Av,2,u,519500.0,S,Marshall,22-07-2017,7.3,3146.0,2.0,1.0,1.0,1101.0,73.0,1970.0,Stonnington,-37.85724,145.04681,Southern Metropolitan,10412.0,0.06630336058128973,0.06630336058128973
18979,Glen Waverley,2/51 Avonhurst Dr,2,u,656000.0,S,Harcourts,22-07-2017,16.7,3150.0,2.0,1.0,1.0,345.0,120.0,2012.0,Monash,-37.89919,145.14856,Eastern Metropolitan,15321.0,0.34782608695652173,0.34782608695652173
18980,Glen Waverley,24 Diamond Av,5,h,880000.0,SN,Ray,22-07-2017,16.7,3150.0,5.0,2.0,1.0,651.0,216.0,1980.0,Monash,-37.87179,145.17303,Eastern Metropolitan,15321.0,0.3317972350230415,0.3317972350230415
18981,Glen Waverley,2/11 Kinnoull Gr,3,u,880000.0,PI,Harcourts,22-07-2017,16.7,3150.0,3.0,2.0,2.0,248.0,115.0,2002.0,Monash,-37.87889,145.15538,Eastern Metropolitan,15321.0,0.4637096774193548,0.4637096774193548
18982,Glen Waverley,1/6 Kirstina Rd,2,u,730000.0,PI,Harcourts,22-07-2017,16.7,3150.0,2.0,1.0,1.0,235.0,94.18177255550307,,Monash,-37.89017,145.1652,Eastern Metropolitan,15321.0,,
18983,Glen Waverley,32 Maylands Cr,5,h,1182000.0,S,Ray,22-07-2017,16.7,3150.0,5.0,2.0,3.0,650.0,152.0,1975.0,Monash,-37.90383,145.17166,Eastern Metropolitan,15321.0,0.23384615384615384,0.23384615384615384
18984,Glen Waverley,2/40 The Outlook,4,u,1500000.0,PI,Barry,22-07-2017,16.7,3150.0,4.0,2.0,2.0,248.0,99.39182805857345,,Monash,-37.88425,145.17031,Eastern Metropolitan,15321.0,,
18985,Glen Waverley,25 Walter St,3,h,1800000.0,S,Ray,22-07-2017,16.7,3150.0,3.0,1.0,1.0,729.0,292.16388167217764,,Monash,-37.86954,145.16429,Eastern Metropolitan,15321.0,,
18986,Glen Waverley,2 Wattletree Ct,5,h,1832000.0,S,Barry,22-07-2017,16.7,3150.0,5.0,2.0,2.0,803.0,321.8211206896552,,Monash,-37.87942,145.17668,Eastern Metropolitan,15321.0,,
18987,Glen Waverley,2/32 Wilson Rd,3,u,1000000.0,PI,McGrath,22-07-2017,16.7,3150.0,3.0,2.0,2.0,365.0,124.0,1996.0,Monash,-37.88599,145.17031,Eastern Metropolitan,15321.0,0.33972602739726027,0.33972602739726027
18988,Glenroy,4/39 Clovelly Av,2,u,493000.0,S,Biggin,22-07-2017,11.2,3046.0,2.0,1.0,2.0,201.0,201.0,2000.0,Moreland,-37.70691,144.90934,Northern Metropolitan,8870.0,1.0,1.0
18989,Glenroy,8 Granville St,3,h,940000.0,SP,Stockdale,22-07-2017,11.2,3046.0,3.0,2.0,5.0,627.0,173.0,1960.0,Moreland,-37.70198,144.92166,Northern Metropolitan,8870.0,0.2759170653907496,0.2759170653907496
18990,Glenroy,3/42 Harold St,2,u,435000.0,S,Nelson,22-07-2017,11.2,3046.0,2.0,1.0,1.0,144.0,73.0,2010.0,Moreland,-37.70628,144.92379,Northern Metropolitan,8870.0,0.5069444444444444,0.5069444444444444
18991,Glenroy,3/36 Isla Av,3,u,880000.0,SP,Brad,22-07-2017,11.2,3046.0,,,,,142.0,,,,,Northern Metropolitan,8870.0,,
18992,Greensborough,23 Bullanoo Ct,3,h,725000.0,S,Buckingham,22-07-2017,16.1,3088.0,3.0,2.0,2.0,672.0,269.3197921587152,,Nillumbik,-37.68989,145.10698,Northern Metropolitan,8524.0,,
18993,Greensborough,40 Patrick Cl,5,h,880000.0,VB,Darren,22-07-2017,16.1,3088.0,5.0,3.0,2.0,1079.0,432.43460675484175,,Nillumbik,-37.68433,145.12849,Northern Metropolitan,8524.0,,
18994,Greenvale,12 Bianca Cr,4,h,670000.0,VB,Barry,22-07-2017,20.4,3059.0,,,,,234.5,,,,,Northern Metropolitan,4864.0,,
18995,Greenvale,40 Frontier Av,3,t,470000.0,SP,Barry,22-07-2017,20.4,3059.0,3.0,2.0,2.0,201.0,133.0,2016.0,Hume,,,Northern Metropolitan,4864.0,0.6616915422885572,0.6616915422885572
18996,Greenvale,41A Simmington Cct,3,h,476500.0,SP,Brad,22-07-2017,20.4,3059.0,3.0,1.0,1.0,321.0,128.64829357581485,,Hume,-37.63995,144.89022,Northern Metropolitan,4864.0,,
18997,Hadfield,146 East St,4,h,741000.0,S,Nelson,22-07-2017,11.2,3046.0,4.0,1.0,2.0,652.0,158.0,1960.0,Moreland,-37.70542,144.95127,Northern Metropolitan,2606.0,0.24233128834355827,0.24233128834355827
18998,Hadfield,99 Hilton St,3,h,550000.0,S,Eview,22-07-2017,11.2,3046.0,3.0,1.0,2.0,325.0,100.0,1950.0,Moreland,-37.70325,144.94757,Northern Metropolitan,2606.0,0.3076923076923077,0.3076923076923077
18999,Hadfield,5 Regent St,3,h,880000.0,SN,Barry,22-07-2017,11.2,3046.0,3.0,1.0,3.0,650.0,99.0,1960.0,Moreland,-37.70426,144.9445,Northern Metropolitan,2606.0,0.1523076923076923,0.1523076923076923
19000,Hampton,15 David St,3,h,1930000.0,S,Buxton,22-07-2017,13.8,3188.0,3.0,2.0,2.0,720.0,288.55692017005197,,Bayside,-37.94229,145.01306,Southern Metropolitan,5454.0,,
19001,Hampton,7 Exon St,3,t,1405000.0,S,Buxton,22-07-2017,13.8,3188.0,3.0,2.0,2.0,220.0,139.0,2014.0,Bayside,-37.93487,145.00093,Southern Metropolitan,5454.0,0.6318181818181818,0.6318181818181818
19002,Hawthorn,4/3 Kooyongkoot Rd,2,u,500000.0,VB,Kay,22-07-2017,5.3,3122.0,2.0,1.0,1.0,2338.0,937.0084435521966,,Boroondara,-37.83032,145.03899,Southern Metropolitan,11308.0,,
19003,Hawthorn East,11/36 Anderson Rd,2,u,520000.0,VB,Thomas,22-07-2017,6.2,3123.0,2.0,1.0,1.0,0.0,0.0,,Boroondara,-37.84139,145.05045,Southern Metropolitan,6482.0,,
19004,Heathmont,91 Campbell St,4,h,1270500.0,S,Philip,22-07-2017,21.3,3135.0,4.0,2.0,3.0,801.0,180.0,1957.0,Maroondah,-37.82734,145.24487,Eastern Metropolitan,3794.0,0.2247191011235955,0.2247191011235955
19005,Heathmont,61 Canterbury Rd,3,h,751000.0,SP,Mandy,22-07-2017,21.3,3135.0,3.0,1.0,2.0,693.0,129.0,1950.0,Maroondah,-37.82536,145.24893,Eastern Metropolitan,3794.0,0.18614718614718614,0.18614718614718614
19006,Heathmont,37 Tagell Rd,4,h,880000.0,SN,Barry,22-07-2017,21.3,3135.0,4.0,1.0,1.0,782.0,157.0,1962.0,Maroondah,-37.82359,145.24409,Eastern Metropolitan,3794.0,0.20076726342711,0.20076726342711
19007,Heidelberg,15 Adamson St,3,h,1515000.0,SP,Miles,22-07-2017,8.9,3084.0,3.0,1.0,3.0,827.0,331.4396846953236,1950.0,Banyule,-37.74776,145.06217,Eastern Metropolitan,2890.0,,
19008,Heidelberg West,26 Bardia St,2,h,735000.0,S,Harcourts,22-07-2017,8.8,3081.0,2.0,1.0,4.0,600.0,240.46410014171,,Banyule,-37.74798,145.03765,Eastern Metropolitan,2674.0,,
19009,Heidelberg West,254 Liberty Pde,4,h,590000.0,S,Haughton,22-07-2017,8.8,3081.0,4.0,2.0,2.0,409.0,163.91636159659896,,Banyule,-37.74033,145.03696,Eastern Metropolitan,2674.0,,
19010,Highett,9 Barnet St,3,h,1460000.0,S,Whiting,22-07-2017,16.0,3190.0,3.0,2.0,2.0,725.0,290.5607876712329,,Bayside,-37.95008,145.03203,Southern Metropolitan,4794.0,,
19011,Highett,10 Haynes St,4,h,1535000.0,S,Thomson,22-07-2017,16.0,3190.0,4.0,2.0,2.0,719.0,719.0,1998.0,Bayside,-37.94999,145.03122,Southern Metropolitan,4794.0,1.0,1.0
19012,Highett,13 Haynes St,2,h,880000.0,S,Hodges,22-07-2017,16.0,3190.0,2.0,1.0,3.0,716.0,142.0,1950.0,Bayside,-37.95023,145.03081,Southern Metropolitan,4794.0,0.19832402234636873,0.19832402234636873
19013,Highett,19 Jillian Av,3,h,880000.0,SA,Hodges,22-07-2017,16.0,3190.0,3.0,2.0,2.0,656.0,141.0,1950.0,Bayside,-37.94712,145.02352,Southern Metropolitan,4794.0,0.2149390243902439,0.2149390243902439
19014,Highett,14A Telford St,4,t,1205000.0,S,Charlton,22-07-2017,16.0,3190.0,,,,,183.0,,,,,Southern Metropolitan,4794.0,,
19015,Highett,3/2 Thistle Gr,2,u,525000.0,S,Buxton,22-07-2017,16.0,3190.0,,,,,183.0,,,,,Southern Metropolitan,4794.0,,
19016,Hillside,93 Saronvale Cr,4,h,700000.0,PI,Barry,22-07-2017,18.0,3037.0,4.0,2.0,4.0,788.0,236.0,1995.0,Melton,-37.68974,144.75225,Western Metropolitan,5556.0,0.29949238578680204,0.29949238578680204
19017,Hoppers Crossing,46 Bourke Cr,3,h,520000.0,S,LJ,22-07-2017,18.4,3029.0,3.0,1.0,0.0,609.0,109.0,1986.0,Wyndham,-37.86991,144.68607,Western Metropolitan,13830.0,0.17898193760262726,0.17898193760262726
19018,Hoppers Crossing,2 Burge Cr,4,h,650000.0,SP,Triwest,22-07-2017,18.4,3029.0,4.0,2.0,2.0,680.0,205.0,1985.0,Wyndham,-37.86821,144.69566,Western Metropolitan,13830.0,0.3014705882352941,0.3014705882352941
19019,Hoppers Crossing,11 Dummett Av,4,h,576000.0,S,hockingstuart,22-07-2017,18.4,3029.0,4.0,2.0,1.0,570.0,228.44089513462447,,Wyndham,-37.87185,144.68931,Western Metropolitan,13830.0,,
19020,Hoppers Crossing,13 Majella Ct,3,h,880000.0,SN,Barry,22-07-2017,18.4,3029.0,3.0,2.0,2.0,640.0,160.0,1990.0,Wyndham,-37.85324,144.67619,Western Metropolitan,13830.0,0.25,0.25
19021,Hughesdale,3/9 Clapham Rd,2,u,472000.0,S,LITTLE,22-07-2017,12.3,3166.0,2.0,1.0,1.0,0.0,70.0,1970.0,Monash,-37.89369,145.08354,Southern Metropolitan,3145.0,inf,inf
19022,Ivanhoe,4/75 Green St,2,t,880000.0,S,Miles,22-07-2017,7.8,3079.0,2.0,1.0,2.0,229.0,113.0,2005.0,Banyule,-37.7651,145.03452,Eastern Metropolitan,5549.0,0.49344978165938863,0.49344978165938863
19023,Ivanhoe,6/36 Livingstone St,4,t,985000.0,VB,Jellis,22-07-2017,7.8,3079.0,4.0,3.0,2.0,181.0,154.0,2016.0,Banyule,-37.76758,145.03883,Eastern Metropolitan,5549.0,0.850828729281768,0.850828729281768
19024,Ivanhoe,9 Sherwood Rd,3,h,880000.0,SN,Miles,22-07-2017,7.8,3079.0,3.0,1.0,1.0,910.0,254.0,1920.0,Banyule,-37.76688,145.04871,Eastern Metropolitan,5549.0,0.27912087912087913,0.27912087912087913
19025,Jacana,12 Lorraine Cr,3,h,528000.0,SP,RW,22-07-2017,14.0,3047.0,3.0,1.0,3.0,588.0,92.0,1960.0,Hume,-37.68306,144.90928,Northern Metropolitan,851.0,0.1564625850340136,0.1564625850340136
19026,Jacana,29 Robinson St,3,h,880000.0,SN,Barry,22-07-2017,14.0,3047.0,3.0,1.0,3.0,604.0,242.0671941426547,,Hume,-37.68619,144.91055,Northern Metropolitan,851.0,,
19027,Kealba,15 Bletchley Pl,4,h,590000.0,SP,Nelson,22-07-2017,14.0,3021.0,4.0,2.0,2.0,617.0,247.2772496457251,,Brimbank,-37.7364,144.82556,Western Metropolitan,1202.0,,
19028,Keilor East,3 Border Dr,3,h,918000.0,S,Nelson,22-07-2017,11.7,3033.0,3.0,2.0,2.0,669.0,166.0,2000.0,Moonee Valley,-37.73936,144.85874,Western Metropolitan,5629.0,0.24813153961136025,0.24813153961136025
19029,Keilor East,28 Nyah St,3,t,777000.0,S,Brad,22-07-2017,11.7,3033.0,3.0,2.0,1.0,300.0,120.232050070855,1950.0,Moonee Valley,-37.73421,144.86832,Western Metropolitan,5629.0,,
19030,Keilor East,23 Phillip Rd,4,h,880000.0,S,Barry,22-07-2017,11.7,3033.0,4.0,1.0,1.0,534.0,214.01304912612187,,Moonee Valley,-37.74807,144.86927,Western Metropolitan,5629.0,,
19031,Kew,38 Wiltshire Dr,2,u,591000.0,S,Nelson,22-07-2017,5.4,3101.0,2.0,1.0,2.0,0.0,90.0,1887.0,Boroondara,-37.79413,145.02382,Southern Metropolitan,10331.0,inf,inf
19032,Kew East,4/1240 Old Burke Rd,3,t,880000.0,SP,Fletchers,22-07-2017,7.3,3102.0,3.0,3.0,1.0,192.0,76.9485120453472,,Boroondara,-37.78571,145.06282,Southern Metropolitan,2671.0,,
19033,Kings Park,261 Taylors Rd,3,h,565000.0,S,Ray,22-07-2017,14.0,3021.0,3.0,2.0,3.0,543.0,106.9,1980.0,Brimbank,-37.72765,144.78107,Western Metropolitan,2878.0,0.19686924493554328,0.19686924493554328
19034,Kingsville,2C Chatfield St,2,h,880000.0,PN,hockingstuart,22-07-2017,6.4,3012.0,2.0,2.0,1.0,119.0,97.0,,Maribyrnong,-37.8101,144.87928,Western Metropolitan,1808.0,0.8151260504201681,0.8151260504201681
19035,Kurunjang,8 Carberry Dr,4,h,362000.0,SP,hockingstuart,22-07-2017,31.7,3337.0,4.0,2.0,2.0,685.0,141.0,1970.0,Melton,-37.67277,144.59643,Northern Victoria,3553.0,0.20583941605839415,0.20583941605839415
19036,Kurunjang,44 Greenhills Dr,3,h,330000.0,SP,PRDNationwide,22-07-2017,31.7,3337.0,3.0,1.0,1.0,654.0,262.1058691544639,,Melton,-37.67195,144.5788,Northern Victoria,3553.0,,
19037,Lalor,60 Dickens St,3,h,798000.0,SA,Harcourts,22-07-2017,16.3,3075.0,3.0,1.0,2.0,806.0,323.0234411903637,1964.0,Whittlesea,-37.66871,145.01,Northern Metropolitan,8279.0,,
19038,Lalor,69 Monash St,3,h,560000.0,S,Love,22-07-2017,16.3,3075.0,3.0,1.0,2.0,535.0,104.0,1970.0,Whittlesea,-37.6615,145.02761,Northern Metropolitan,8279.0,0.19439252336448598,0.19439252336448598
19039,Langwarrin,17/165 North Rd,3,u,447000.0,S,hockingstuart,22-07-2017,41.0,3910.0,3.0,1.0,2.0,230.0,102.0,2002.0,Frankston,-38.16404,145.18781,Eastern Victoria,8743.0,0.4434782608695652,0.4434782608695652
19040,Langwarrin,67 Union Rd,4,h,900000.0,S,HAR,22-07-2017,41.0,3910.0,4.0,2.0,6.0,2026.0,811.9671114785074,,Frankston,-38.15575,145.19516,Eastern Victoria,8743.0,,
19041,MacLeod,1/15 Cherry St,3,u,880000.0,SN,Miles,22-07-2017,12.7,3085.0,,,,,143.8776865847898,,,,,Northern Metropolitan,4168.0,,
19042,MacLeod,73 Somers Av,3,h,910000.0,S,Ray,22-07-2017,12.7,3085.0,,,,,143.8776865847898,,,,,Northern Metropolitan,4168.0,,
